audio_path,transcript,textgrid_path,tier_name,interval_id
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment27.wav,hahatʼi xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,37
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment28.wav,jaχt͡ʃi xurxʷa wɨ giʁixir suqʼʷa xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,38
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment29.wav,mijaː minowa mi wazir huʃerxa nakazat hadɨrxa mid ʃuw hiʃijnexa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,40
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment30.wav,minow ruxardiʃ ɢarinenejera izdɨ ʃuw razgadat hɨʔɨr xur naqʼ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,41
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment31.wav,qud jɨʁaxa aː lurkaraxa hej ʁaʔxa ubul wuʁaraxa ubul wuʁaraxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,43
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment32.wav,minow xurxʷa hemid ʃuw naqʼ ijden xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,44
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment33.wav,saχɨrxʷa jakʷas jak jakʷna jyʃ at͡ʃɨχ ruʔura d͡ʒuʁuˤra laʔ luzurxʷa iled raˤʁad hɨʔɨrxʷa ɢarinene gyzet raʔaraxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,45
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment34.wav,ɢarinene jirqʼɨrxʷa haj huʃ xurxʷa babaj his zas hemisad naqʼ ʁargʷara xujne xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,46
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment35.wav,ʁijʁa xurxʷa hasad insanar ɢuʃim wɨqʼasɨ xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,47
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment36.wav,wɨdɨ ɢuʃimaː napadenije haʔasɨ xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,49
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment37.wav,no wɨdɨbɨr ʃuw silʲnɨjer dɨkɨsɨ xurxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,50
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment38.wav,nu tipa diri dɨkɨsɨ xurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,51
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment39.wav,hajaː sa karxa mi aː lukurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,52
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment40.wav,haːsaxa hiʃirxa sa waχtijexa lipxurxʷa maddɨ ɢuʃim minowdɨ a ʃuw rɨwqʼa waʔas xur minowdɨ ɢuʃim wiʃirdiʃxʷa minowdɨ ɢuʃim diri wiʃirxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,54
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment41.wav,hajaː quʔ hamid ɢarinene qudʁuˤra mibɨr mi t͡ʃuldʲaː mi ɢarinenexa minow d͡ʒukan rɨgɨrgara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,56
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment42.wav,sa haːsa mi uˤlkije ti uˤlkije duruʔuraxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,57
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment43.wav,minowdɨ ɢuʃimxa kiʁipxura minowdɨ wazirxa jiqʼera minowdɨ χɨnimerxa dɨqʼɨrqʼara algara sa hemi edemi,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,59
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment44.wav,akazɨvajet͡saxa mi pat͡ʃah hiʃir axʷa bed͡ʒna huχutʼixʷa hadxa χat͡ʃʼirχɨrxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,60
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment45.wav,had χat͡ʃʼirχɨjnexa mid sa pat͡ʃahara hilʲaijden diʔid ɢuʃimara leʃurxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,62
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment46.wav,had haːsa eke hiʃir had ustʼul hanowda hɨwɨd wiʃir ani wiʔi,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,63
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment47.wav,hemid sa uˤlkije hɨxɨrxa maddɨ minowdɨ ɢuʃim sin χɨnimerxa keʁitxurxa ɢarinenena mid adgɨrxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,65
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment48.wav,dɨxɨr uˤlkije xurxʷa minowa misa eχtilet kar haʔara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,66
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment49.wav,akazɨvajet͡sa minowdɨ nin ad uˤlke wiʃira,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,67
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment50.wav,nin mid nesdɨ waχtije ʁidirgatʼi haːsad na naruʃenijebɨr hɨʔɨbɨr,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,68
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment51.wav,muˤɢʷaː vɨselit daʔatʼij kar haʔatʼij,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,69
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment52.wav,minowdɨ nin riʃira ad aqɨbiʃdɨ rɨʃ hajila,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,70
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment53.wav,ad aqɨbiʃdɨ rɨʃ riʃira mid bed͡ʒ hɨʔɨra xujne pazorna jiʔij maːn,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,71
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment54.wav,aˤjibad gʷalaχ wiʔij,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,72
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment55.wav,hajila mi nine ʃuw haʔara nine nindɨ ʁara xuʔ χad ti pat͡ʃahaʃdɨ habiʃe had leʃur χɨnɨχ χat͡ʃʼirχara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,74
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment56.wav,ha χɨnɨχ χat͡ʃʼirχɨjne algara maddɨ pat͡ʃahaʃda haːsa hiʃitʼixa had χɨnɨχ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,75
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment57.wav,hamɨʔ mid ninɨs qat͡sʼaraxa mid uˤlkije hɨxɨr ninxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,77
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment58.wav,huʃ riʔijxa pravitelʲ riʔijxʷa maddɨ uˤlkijed,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,78
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment59.wav,mid χɨnχɨd jiʔi uːxa gardana uːxa lɨʃan ʁajxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,79
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment60.wav,mid kasib hiʃir walɨgxa hut͡sʼur qut͡sʼur mid niʃʲːijka uʒe mid ruʔura maːn,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,80
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment61.wav,mi ɢarinenena mid kasibarka dyʁyrʁera dɨxɨr hemid pravitelʲnit͡sajeχda,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,81
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment62.wav,pat͡ʃahaχda ma maddɨ pat͡ʃahaχda duruʔura hajaː mi nine aʔ gɨrgara qɨgara χulkara ʃuw wuʃ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,82
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment63.wav,akazɨvajet͡saxa mid pat͡ʃahad pat͡ʃahakla ɢarazdis hɨʔɨd pat͡ʃahara χɨnɨχ jiʔijxʷa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,84
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment64.wav,mi xɨdɨnnowu jɨʁ gɨrga mibiʃdɨ rodas pazor hiʃij xur,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,85
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment65.wav,no ʃuw qilʃirxa mibɨr,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,86
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment66.wav,aʔ ses waʔ hanowda xɨrt͡ʃʼinbɨr iles,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,87
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment67.wav,haːsad ʃiw hiʃirxa xele had gadijes e,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,89
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment68.wav,ha gadijes hat͡sʼara man misa ʃuw hiʃid i jud͡ʒ mi gadijes sin eχtiletbɨr haʔara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,90
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment69.wav,wijaʔ qʼʷaˤb xib wijaʔ ha χɨnχɨd χɨle,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,92
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment70.wav,hajaː mid s gada d͡ʒudu d͡ʒus jeʃemiʃ ruʔura,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,94
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment71.wav,gada d͡ʒudu d͡ʒus jeʃemiʃ ruʔura,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,95
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment72.wav,minowa nine minowɨs mi eχtilet hɨʔɨjne minowa daʒe vapʃʲːe had nindɨ suruχda gʲaqaɢardiʃ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,96
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment73.wav,d͡ʒu d͡ʒus χal haʔara kar haʔara mi babajxa d͡ʒukan rɨgɨrgara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,98
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment74.wav,ɢari qaraʔara minowa maddɨ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,100
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment75.wav,kulfatbɨr χɨnimer duruʔura mi ɢarijekla hanowɨs jud͡ʒ uʒe qʼaˤsa ruʔura,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,102
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment76.wav,xele mid rigida ʁulida minowɨχda haˤjwan haˤʃarat wuruʔurijxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,103
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment77.wav,sa jɨʁa gʲaɢamaxa rigida si jipʼqʼɨraxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,104
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment78.wav,mi si minowa d͡ʒudu χala prirut͡ʃat waʔara damaʃnijka χaldɨka,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,105
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment79.wav,χaˤr hawɨr mi si hemi sirɨkan nu ʃuw duruʔura mat͡ʃχulatmiʃ duruʔura χɨnimer dylqera kar haʔara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,107
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment80.wav,sa waχtijexa sa edemi lirxurxa mibiʃiχda kirxad,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,108
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment81.wav,lirxune χulkara mij ʃuw wɨʃ haʔar atʼi,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,110
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment82.wav,nu mi arije mi edemijes minowdɨ χɨnimer ʁedgyne mi edemijera mi χɨnɨχ dagul haʔas ruxʷara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,112
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment83.wav,χɨnɨχ dagul hɨʔɨr χaqɨga mi sirɨra mi edemi jiqʼe haʔara,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,114
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment84.wav,edemi jiqʼe hɨʔɨr mi sirɨra χɨnɨχ leqeʃur mi edemijeda qɨwɨlt͡sʼara pat͡ʃahada,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,116
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment85.wav,had akazɨvajet͡sa ha edemi juldaʃ i juldaʃ i xur suqʼutʼij ruxʷaraxa,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,118
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment86.wav,hajila ruxʷara hanni mi dynjaadi ɨˤχdibar ʁadiʃ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,120
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment87.wav,mi hakɨjedad eχtilet had i,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,122
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment88.wav,halɨs ʃuwna hɨkɨsijden hat͡sʼaradiʃ,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,123
processed_data/Rutul/Gold/segments/kna_2019_07_msrt_1978_segment89.wav,xelekande ha edemi al qʼaˤsa ruʔura edemi jiqʼera adɨlgara si babaj wɨʃ babaj arɨrgara dolgaʒiteljnit͡sa rurura,data/Rutul/Gold/kna_2019_07_msrt_1978.TextGrid,@msrt1978_Transcription-txt-rut,125
